#{"t_start": 1691064604.8087392, "env_id": null}
r,l,t
-1.875,4,17.109457
-0.9375,4,17.112336
-0.9375,4,17.115339
-1.875,4,17.118521
-0.9375,4,17.122053
-0.9375,4,17.125216
-0.9375,4,17.12836
-0.9375,4,17.131323
-1.875,4,17.134053
-0.9375,4,17.136891
-0.9375,4,17.139889
-0.9375,4,17.144071
-0.9375,4,17.147129
-0.9375,4,17.150155
-0.9375,4,17.153666
-0.9375,4,17.156866
-0.9375,4,17.16133
-0.9375,4,17.165713
-0.9375,4,17.17009
-0.9375,4,17.174424
-0.9375,4,17.178984
-0.9375,4,17.182412
-0.9375,4,17.186205
-0.9375,4,17.189833
-0.9375,4,17.194663
-0.9375,4,17.198057
-0.9375,4,17.201708
-0.9375,4,17.205832
-0.9375,4,17.210372
-0.9375,4,17.214125
-0.9375,4,17.217692
-0.9375,4,17.221664
-1.875,4,17.226228
-1.875,4,17.229949
-1.875,4,17.233481
-1.875,4,17.237221
-1.875,4,17.240976
-1.875,4,17.245396
-1.875,4,17.248705
-1.875,4,17.252234
-1.875,4,17.256015
-1.875,4,17.260624
0.0,6,17.266567
-1.875,4,17.270324
-1.875,4,17.273924
-1.875,4,17.27818
-1.875,4,17.28172
-1.875,4,17.285313
-1.875,4,17.288918
-1.875,4,17.292923
-1.875,4,17.296948
-1.875,4,17.300261
-0.9375,4,17.303969
-0.9375,4,17.308087
-1.875,4,17.31211
-0.9375,4,17.315546
-0.9375,4,17.319259
-0.9375,4,17.323197
-0.9375,4,17.327681
-0.9375,4,17.331119
-0.9375,4,17.334763
-0.9375,4,17.338684
-0.9375,4,17.342138
-0.9375,4,17.345372
-0.9375,4,17.348585
-1.875,4,17.351638
-1.875,4,17.354569
-1.875,4,17.357526
-1.875,4,17.360399
-1.875,4,17.363229
-1.875,4,17.366123
-1.875,4,17.368933
-1.875,4,17.371639
-1.875,4,17.374686
-1.875,4,17.377563
-1.875,4,17.380373
-1.875,4,17.383135
-1.875,4,17.38597
-1.875,4,17.388755
-1.875,4,17.391756
-1.875,4,17.395705
-1.875,4,17.398591
-1.875,4,17.401781
-1.875,4,17.405373
-1.875,4,17.409028
-1.875,4,17.413183
-1.875,4,17.416456
-1.875,4,17.420289
-1.875,4,17.424
-1.875,4,17.428315
-1.875,4,17.431668
-1.875,4,17.434625
0.0,6,17.439006
-1.875,4,17.443755
-1.875,4,17.447363
0.0,6,17.452733
-1.875,4,17.456446
-1.9375,5,17.460208
-1.875,4,17.464429
-1.875,4,17.468218
-1.875,4,17.471655
-1.875,4,17.475308
-1.875,4,17.478568
-1.875,4,17.481627
-1.875,4,17.484628
-1.875,4,17.48765
-1.875,4,17.4908
-1.875,4,17.493798
-1.875,4,17.496594
-1.875,4,17.499473
-1.875,4,17.502561
-1.875,4,17.50539
-1.875,4,17.508196
-1.875,4,17.511737
-1.875,4,17.51572
-1.875,4,17.518701
-1.875,4,17.521907
-1.875,4,17.525528
-1.875,4,17.529903
-1.875,4,17.53337
-1.875,4,17.536858
0.0,6,17.541551
-1.875,4,17.546159
-1.875,4,17.549505
-1.875,4,17.552642
-1.875,4,17.556259
-1.875,4,17.559995
-1.875,4,17.564426
-1.875,4,17.567763
-1.875,4,17.571075
-1.875,4,17.575013
-1.875,4,17.579367
-1.875,4,17.583255
-1.875,4,17.586468
-1.875,4,17.589927
-1.875,4,17.593765
-1.875,4,17.597063
-1.875,4,17.600198
-1.875,4,17.603297
-1.875,4,17.606361
-1.875,4,17.609569
-1.875,4,17.612632
-1.875,4,17.615722
-1.875,4,17.618673
-1.875,4,17.621747
-1.875,4,17.624823
-1.875,4,17.627977
-1.875,4,17.630881
-1.875,4,17.63368
-1.875,4,17.636772
-1.875,4,17.639566
-1.875,4,17.642365
-1.875,4,17.645239
-1.875,4,17.649163
-1.875,4,17.652302
-1.875,4,17.655505
-1.875,4,17.659133
-1.875,4,17.664119
0.0,6,17.671806
-1.875,4,17.675687
0.0,6,17.681384
-1.875,4,17.684819
-1.875,4,17.688218
-1.875,4,17.69208
-1.875,4,17.69619
-1.875,4,17.700225
-1.9375,5,17.705981
-1.875,4,17.709925
-1.875,4,17.714161
-1.875,4,17.717894
0.0,6,17.722368
-1.875,4,17.726227
-1.875,4,17.730698
-1.875,4,17.73413
-1.875,4,17.7376
-1.875,4,17.741361
-1.875,4,17.745288
-1.875,4,17.749597
-1.875,4,17.753461
-1.875,4,17.757214
-1.875,4,17.760926
-1.875,4,17.765372
-1.875,4,17.769017
-1.875,4,17.772296
-1.875,4,17.776227
-1.9375,5,17.780995
-1.875,4,17.78465
-1.875,4,17.788088
-1.875,4,17.791951
-1.875,4,17.795825
-1.875,4,17.800003
-1.875,4,17.80349
-1.875,4,17.826652
-1.875,4,17.831878
-1.875,4,17.835896
-1.875,4,17.839707
-1.875,4,17.843745
-1.875,4,17.84729
-1.875,4,17.850647
-1.875,4,17.853892
-1.9375,5,17.858827
-1.875,4,17.861963
-1.875,4,17.865185
-1.9375,5,17.868499
-1.875,4,17.871333
-1.875,4,17.874277
-1.875,4,17.877247
-1.875,4,17.880101
-1.875,4,17.883162
-1.875,4,17.885961
-1.875,4,17.888799
-1.875,4,17.891538
-1.875,4,17.894287
-1.875,4,17.898676
-1.875,4,17.901762
-1.875,4,17.904852
-1.875,4,17.908609
-1.875,4,17.911874
-0.96875,5,17.916764
-1.875,4,17.919983
-1.875,4,17.923561
-1.875,4,17.92734
-1.875,4,17.931898
-1.875,4,17.935313
-1.875,4,17.938561
-1.875,4,17.942072
-1.875,4,17.946869
-0.96875,5,17.951254
-1.875,4,17.954552
-0.9375,4,17.95787
-1.875,4,17.961953
-1.875,4,17.965272
-1.875,4,17.969868
-0.9375,4,17.973295
-1.875,4,17.977157
-1.875,4,17.980612
-0.96875,5,17.98529
-1.875,4,17.988421
-1.875,4,17.991664
-1.875,4,17.994786
-1.9375,5,17.998107
-1.875,4,18.001103
-1.875,4,18.004151
-1.875,4,18.007128
-1.875,4,18.01051
-1.875,4,18.013394
-1.875,4,18.016094
-1.875,4,18.018801
-1.875,4,18.021494
-1.875,4,18.024579
0.0,6,18.028477
-1.875,4,18.03162
-1.875,4,18.035576
-0.9375,4,18.038438
-1.875,4,18.041689
-1.875,4,18.045577
-1.875,4,18.04902
-1.875,4,18.053335
-1.875,4,18.056906
-1.875,4,18.060761
-1.875,4,18.064537
-1.875,4,18.068865
-0.96875,5,18.074559
-0.9375,4,18.07818
-0.9375,4,18.082416
-0.9375,4,18.086672
-0.9375,4,18.090043
-0.9375,4,18.093574
-0.9375,4,18.097534
-0.9375,4,18.101496
-0.9375,4,18.10577
-0.9375,4,18.109277
-0.9375,4,18.113301
-0.9375,4,18.116787
-0.9375,4,18.120108
-0.9375,4,18.123312
-0.9375,4,18.126416
-0.9375,4,18.129678
-0.9375,4,18.133029
-0.9375,4,18.136143
-0.9375,4,18.139251
-1.875,4,18.142147
-1.875,4,18.145067
-1.9375,5,18.148135
-0.9375,4,18.151666
-1.875,4,18.155105
-1.875,4,18.158396
-1.875,4,18.162105
-1.875,4,18.166477
-1.875,4,18.171691
-1.875,4,18.175547
-1.875,4,18.179703
-1.875,4,18.183719
-1.875,4,18.187818
-1.875,4,18.191373
-1.875,4,18.195272
-1.875,4,18.198895
-1.875,4,18.203835
-1.875,4,18.207315
-1.875,4,18.211
-1.875,4,18.21516
-1.875,4,18.219796
-1.875,4,18.22324
-1.875,4,18.227176
-1.875,4,18.231252
-1.875,4,18.235453
-1.875,4,18.239739
-1.875,4,18.243148
-1.875,4,18.247171
-1.875,4,18.250794
-1.9375,5,18.25588
-1.875,4,18.259293
-1.875,4,18.263249
-1.875,4,18.267014
-1.875,4,18.271548
-1.875,4,18.275
-1.875,4,18.278717
-0.96875,5,18.282909
-1.875,4,18.287578
-1.875,4,18.29087
-1.875,4,18.294212
0.0,6,18.300755
-1.875,4,18.305675
-1.9375,5,18.309391
-1.875,4,18.313255
-1.875,4,18.317205
0.0,6,18.324408
-1.875,4,18.327861
-1.875,4,18.331806
-1.875,4,18.335849
-1.875,4,18.340104
-1.875,4,18.343394
-1.875,4,18.347437
-1.875,4,18.350854
-1.875,4,18.354148
-1.875,4,18.35729
-1.875,4,18.360415
-0.96875,5,18.363902
-1.875,4,18.366958
-1.875,4,18.369852
-1.9375,5,18.372966
-1.875,4,18.375792
-1.875,4,18.378674
-1.875,4,18.381399
-1.875,4,18.384262
-1.875,4,18.387037
-1.875,4,18.389887
-1.875,4,18.392987
-1.875,4,18.395766
-1.875,4,18.398533
-1.875,4,18.401372
-0.96875,5,18.404442
-1.875,4,18.407433
-1.875,4,18.410833
-1.875,4,18.414146
-1.875,4,18.417305
-0.96875,5,18.423196
-1.875,4,18.426252
-0.96875,5,18.430421
-1.875,4,18.433772
-1.9375,5,18.438519
-1.875,4,18.44179
-1.875,4,18.445115
-1.875,4,18.448578
-1.875,4,18.453326
-1.875,4,18.456991
-1.875,4,18.460352
-1.875,4,18.463652
-1.875,4,18.467586
-1.9375,5,18.471157
-1.875,4,18.47562
-1.875,4,18.479304
-1.875,4,18.483119
-1.875,4,18.486756
-1.875,4,18.49129
-1.875,4,18.494898
-1.875,4,18.498349
-1.875,4,18.50207
-1.875,4,18.505405
-1.875,4,18.508663
-1.875,4,18.511851
-1.875,4,18.515427
-1.875,4,18.519244
-1.875,4,18.522372
-1.875,4,18.525383
-1.9375,5,18.530139
-1.875,4,18.533177
-1.875,4,18.536069
-1.875,4,18.540111
-1.875,4,18.543442
-1.875,4,18.546596
-1.875,4,18.550164
-1.875,4,18.553807
-1.875,4,18.558029
-1.875,4,18.56128
-1.875,4,18.564852
-1.875,4,18.568563
-1.875,4,18.572769
-1.875,4,18.576654
-1.875,4,18.580061
-1.875,4,18.583899
-1.875,4,18.587569
-1.875,4,18.592184
-1.875,4,18.59577
-1.875,4,18.599584
-1.875,4,18.603175
-1.875,4,18.608
-1.875,4,18.611416
-1.875,4,18.614762
-1.875,4,18.618562
-1.875,4,18.621962
-1.875,4,18.625128
0.0,6,18.628906
-1.875,4,18.632019
-1.875,4,18.635139
-1.875,4,18.638057
-1.875,4,18.640926
-1.875,4,18.643815
-1.875,4,18.646696
-1.875,4,18.649782
0.0,6,18.655334
-1.875,4,18.659238
-1.875,4,18.662605
-0.96875,5,18.668003
-1.875,4,18.672135
-1.875,4,18.676679
-1.875,4,18.681111
-1.875,4,18.685125
-1.875,4,18.689389
-1.875,4,18.693291
-1.875,4,18.69707
-1.875,4,18.701129
-1.875,4,18.705428
-1.875,4,18.70985
-1.875,4,18.713226
-1.875,4,18.717029
0.0,6,18.722689
-1.875,4,18.726432
-1.875,4,18.729856
-1.875,4,18.733468
-1.875,4,18.737361
-1.875,4,18.742109
-1.875,4,18.745502
-1.875,4,18.749004
-1.875,4,18.752738
-1.875,4,18.756573
-1.875,4,18.761002
-0.96875,5,18.767042
-1.875,4,18.770739
-1.875,4,18.775125
-1.875,4,18.778881
-1.875,4,18.782615
-1.875,4,18.786318
-0.96875,5,18.790816
-0.96875,5,18.795408
-1.875,4,18.799126
-1.875,4,18.802948
-1.875,4,18.807519
-1.875,4,18.811095
-1.875,4,18.814521
-1.875,4,18.818466
-1.875,4,18.822192
-1.875,4,18.826841
-1.875,4,18.830327
-1.875,4,18.834425
-1.875,4,18.838191
0.0,6,18.866316
-1.875,4,18.87054
-1.875,4,18.874062
-1.9375,5,18.877712
-1.875,4,18.881055
-1.875,4,18.88429
-1.875,4,18.887514
-1.875,4,18.890653
-1.875,4,18.893887
-1.875,4,18.897007
-1.875,4,18.899978
-1.875,4,18.902986
-1.875,4,18.906167
-1.875,4,18.909088
-1.875,4,18.911952
-1.875,4,18.915045
0.0,6,18.919236
-1.9375,5,18.925119
-1.875,4,18.928484
-1.875,4,18.931785
-1.9375,5,18.936114
-1.875,4,18.940269
-1.875,4,18.944284
-1.875,4,18.947793
-1.875,4,18.951837
-1.875,4,18.955845
-1.875,4,18.959945
-1.875,4,18.963126
-1.875,4,18.966682
-1.875,4,18.970568
-1.875,4,18.975047
-1.875,4,18.978401
-1.875,4,18.981908
0.0,6,18.986371
-1.875,4,18.989788
-1.875,4,18.99415
-1.875,4,18.997608
-1.875,4,19.000982
-1.875,4,19.004648
-1.9375,5,19.009682
-1.875,4,19.012822
-1.875,4,19.016281
-1.875,4,19.019885
-1.875,4,19.023154
-1.875,4,19.026462
-1.875,4,19.029614
-1.875,4,19.032648
-1.875,4,19.035633
-1.875,4,19.038643
-1.875,4,19.042749
-1.875,4,19.045947
-1.875,4,19.048944
-1.875,4,19.052673
-1.875,4,19.056475
-1.875,4,19.060825
-1.875,4,19.064155
-1.875,4,19.067955
-1.875,4,19.07164
-1.9375,5,19.076304
-1.875,4,19.079645
-1.875,4,19.083156
-1.875,4,19.087059
-1.875,4,19.091058
-1.875,4,19.095266
-1.875,4,19.098713
-1.875,4,19.102566
-1.875,4,19.106347
-1.875,4,19.110898
-1.875,4,19.114216
-1.875,4,19.117778
-1.875,4,19.12145
-1.875,4,19.124743
-1.875,4,19.127972
-1.875,4,19.13112
-1.875,4,19.134117
-1.875,4,19.137165
0.0,6,19.140997
-1.875,4,19.143919
-1.875,4,19.146786
-1.875,4,19.149487
-1.875,4,19.152532
-1.875,4,19.155197
-1.875,4,19.157982
-1.875,4,19.160787
-1.875,4,19.163653
0.0,6,19.171896
0.0,6,19.177348
0.0,6,19.183253
0.0,6,19.188283
0.0,6,19.195714
0.0,6,19.199976
0.0,6,19.207307
0.0,6,19.212521
0.0,6,19.2183
0.0,6,19.223319
0.0,6,19.230589
0.0,6,19.235005
0.0,6,19.241574
0.0,6,19.246918
0.0,6,19.253358
0.0,6,19.258399
0.0,6,19.265456
0.0,6,19.27037
0.0,6,19.277088
0.0,6,19.283062
0.0,6,19.289684
0.0,6,19.29476
0.0,6,19.301372
0.0,6,19.306592
0.0,6,19.314173
0.0,6,19.318564
0.0,6,19.325181
0.0,6,19.33077
-1.9375,5,19.336259
0.0,6,19.341292
0.0,6,19.348916
0.0,6,19.353679
0.0,6,19.360802
0.0,6,19.365778
0.0,6,19.372247
0.0,6,19.376989
0.0,6,19.382809
0.0,6,19.386931
0.0,6,19.39242
0.0,6,19.396442
0.0,6,19.401454
0.0,6,19.405498
0.0,6,19.410685
0.0,6,19.414278
0.0,6,19.419354
0.0,6,19.423429
0.0,6,19.430046
0.0,6,19.434209
0.0,6,19.440261
0.0,6,19.445414
0.0,6,19.451692
0.0,6,19.456816
0.0,6,19.46416
-1.9375,5,19.467664
0.0,6,19.472085
0.0,6,19.47951
0.0,6,19.483642
0.0,6,19.490334
0.0,6,19.494949
0.0,6,19.501818
0.0,6,19.50664
0.0,6,19.512783
0.0,6,19.516999
0.0,6,19.523339
0.0,6,19.527672
0.0,6,19.533294
0.0,6,19.537031
0.0,6,19.542221
0.0,6,19.546914
0.0,6,19.552569
0.0,6,19.556741
0.0,6,19.563533
0.0,6,19.567919
0.0,6,19.574313
0.0,6,19.580044
0.0,6,19.586104
0.0,6,19.590883
0.0,6,19.598138
0.0,6,19.602233
0.0,6,19.608623
0.0,6,19.614212
0.0,6,19.620434
0.0,6,19.62532
0.0,6,19.631277
0.0,6,19.63548
0.0,6,19.640676
0.0,6,19.644492
0.0,6,19.649557
0.0,6,19.653075
0.0,6,19.657897
0.0,6,19.66139
0.0,6,19.667608
0.0,6,19.672468
0.0,6,19.679432
0.0,6,19.683959
0.0,6,19.690533
0.0,6,19.69583
0.0,6,19.702172
0.0,6,19.707286
0.0,6,19.714846
0.0,6,19.719062
-1.9375,5,19.724113
0.0,6,19.729761
0.0,6,19.736482
0.0,6,19.741018
0.0,6,19.747574
0.0,6,19.753038
0.0,6,19.759926
0.0,6,19.764439
0.0,6,19.77158
0.0,6,19.776368
0.0,6,19.783548
0.0,6,19.788576
0.0,6,19.795396
0.0,6,19.800771
0.0,6,19.807139
0.0,6,19.812036
0.0,6,19.819222
0.0,6,19.823782
0.0,6,19.830864
0.0,6,19.836256
-1.9375,5,19.84006
0.0,6,19.847023
0.0,6,19.852785
0.0,6,19.859279
0.0,6,19.86419
0.0,6,19.870747
0.0,6,19.875443
0.0,6,19.901179
0.0,6,19.906233
-1.9375,5,19.911357
0.0,6,19.915665
0.0,6,19.921265
0.0,6,19.925915
0.0,6,19.932676
0.0,6,19.937518
0.0,6,19.944057
0.0,6,19.949453
0.0,6,19.955282
0.0,6,19.960303
0.0,6,19.967336
0.0,6,19.971517
0.0,6,19.977911
0.0,6,19.983563
0.0,6,19.98945
0.0,6,19.994324
0.0,6,20.001293
0.0,6,20.006256
0.0,6,20.012891
0.0,6,20.017235
0.0,6,20.022828
0.0,6,20.027554
0.0,6,20.033243
-0.96875,5,20.036724
0.0,6,20.040697
0.0,6,20.046029
0.0,6,20.049795
0.0,6,20.054666
0.0,6,20.05832
0.0,6,20.063301
0.0,6,20.068332
0.0,6,20.073718
0.0,6,20.078161
0.0,6,20.085118
0.0,6,20.089262
0.0,6,20.095407
0.0,6,20.100901
0.0,6,20.107239
0.0,6,20.112177
0.0,6,20.11921
0.0,6,20.123362
0.0,6,20.129771
0.0,6,20.135357
0.0,6,20.14144
-0.96875,5,20.145741
0.0,6,20.151725
0.0,6,20.155767
0.0,6,20.161052
0.0,6,20.164863
0.0,6,20.171427
0.0,6,20.175634
0.0,6,20.181636
-0.96875,5,20.186315
0.0,6,20.190514
0.0,6,20.197088
0.0,6,20.202751
0.0,6,20.208698
0.0,6,20.213583
0.0,6,20.220961
0.0,6,20.225352
-0.96875,5,20.231579
0.0,6,20.237386
0.0,6,20.243312
0.0,6,20.248463
0.0,6,20.255605
0.0,6,20.259767
0.0,6,20.266155
0.0,6,20.271536
0.0,6,20.277544
0.0,6,20.282226
0.0,6,20.289429
0.0,6,20.294143
0.0,6,20.300898
0.0,6,20.306478
0.0,6,20.312755
0.0,6,20.317935
0.0,6,20.324893
-0.96875,5,20.329382
0.0,6,20.333919
0.0,6,20.340798
0.0,6,20.345392
0.0,6,20.352946
0.0,6,20.357813
0.0,6,20.364619
0.0,6,20.370053
0.0,6,20.376724
0.0,6,20.381501
0.0,6,20.387105
0.0,6,20.391147
-0.96875,5,20.396134
0.0,6,20.400035
0.0,6,20.405114
0.0,6,20.408997
-0.96875,5,20.412607
0.0,6,20.417945
0.0,6,20.422032
0.0,6,20.426973
0.0,6,20.43031
0.0,6,20.436427
0.0,6,20.440349
0.0,6,20.446252
0.0,6,20.450913
0.0,6,20.45717
0.0,6,20.461508
0.0,6,20.468465
0.0,6,20.473179
0.0,6,20.479507
0.0,6,20.484407
0.0,6,20.491079
0.0,6,20.495668
-0.96875,5,20.501509
0.0,6,20.507018
0.0,6,20.513541
0.0,6,20.517946
0.0,6,20.523447
0.0,6,20.527333
0.0,6,20.532333
0.0,6,20.536182
0.0,6,20.541105
0.0,6,20.544572
0.0,6,20.549658
0.0,6,20.553303
0.0,6,20.558102
0.0,6,20.561627
0.0,6,20.566421
0.0,6,20.571584
0.0,6,20.576778
0.0,6,20.58124
0.0,6,20.588603
0.0,6,20.592969
0.0,6,20.599408
0.0,6,20.604797
0.0,6,20.610512
0.0,6,20.6153
0.0,6,20.623018
0.0,6,20.627224
0.0,6,20.633785
0.0,6,20.638326
0.0,6,20.645461
0.0,6,20.650389
0.0,6,20.656216
0.0,6,20.660165
0.0,6,20.665518
0.0,6,20.670663
0.0,6,20.676869
0.0,6,20.681372
0.0,6,20.687239
0.0,6,20.69232
0.0,6,20.698524
0.0,6,20.703319
-1.9375,5,20.708256
0.0,6,20.714259
0.0,6,20.71956
0.0,6,20.726733
-1.9375,5,20.730745
0.0,6,20.737951
0.0,6,20.743086
0.0,6,20.749728
0.0,6,20.755703
0.0,6,20.761716
0.0,6,20.766545
0.0,6,20.77349
0.0,6,20.778356
0.0,6,20.784975
0.0,6,20.790155
0.0,6,20.796424
0.0,6,20.801555
0.0,6,20.80748
0.0,6,20.811689
0.0,6,20.817955
0.0,6,20.823536
0.0,6,20.829693
0.0,6,20.83473
0.0,6,20.842216
0.0,6,20.846647
0.0,6,20.853191
0.0,6,20.858942
0.0,6,20.865308
0.0,6,20.870116
0.0,6,20.877155
0.0,6,20.88139
0.0,6,20.888425
0.0,6,20.894031
0.0,6,20.900756
0.0,6,20.904998
0.0,6,20.910774
0.0,6,20.915315
0.0,6,20.939811
0.0,6,20.944347
0.0,6,20.950037
0.0,6,20.954589
0.0,6,20.961339
0.0,6,20.965951
0.0,6,20.973049
0.0,6,20.977994
0.0,6,20.984482
0.0,6,20.989662
0.0,6,20.996142
0.0,6,21.001281
0.0,6,21.008738
0.0,6,21.013064
0.0,6,21.019772
0.0,6,21.025423
0.0,6,21.031568
0.0,6,21.036627
0.0,6,21.04251
0.0,6,21.04657
0.0,6,21.051978
0.0,6,21.055979
0.0,6,21.061229
0.0,6,21.065049
0.0,6,21.069926
0.0,6,21.074518
0.0,6,21.080368
0.0,6,21.084849
0.0,6,21.091628
0.0,6,21.096096
0.0,6,21.102427
0.0,6,21.107717
0.0,6,21.114205
0.0,6,21.119085
0.0,6,21.126532
0.0,6,21.130707
0.0,6,21.137183
0.0,6,21.142722
-1.9375,5,21.146601
0.0,6,21.153437
0.0,6,21.158142
-0.96875,5,21.163486
0.0,6,21.167696
0.0,6,21.174821
0.0,6,21.179478
0.0,6,21.185426
0.0,6,21.189812
0.0,6,21.196649
0.0,6,21.200951
0.0,6,21.207997
0.0,6,21.213463
0.0,6,21.220274
0.0,6,21.225848
0.0,6,21.232497
0.0,6,21.237838
0.0,6,21.245208
0.0,6,21.249532
0.0,6,21.256293
0.0,6,21.262011
0.0,6,21.268045
0.0,6,21.273023
-1.9375,5,21.277782
0.0,6,21.284148
0.0,6,21.289283
-0.96875,5,21.295742
-0.96875,5,21.299662
0.0,6,21.304889
0.0,6,21.311086
0.0,6,21.315222
0.0,6,21.321392
0.0,6,21.326958
-0.96875,5,21.332505
0.0,6,21.337303
0.0,6,21.344322
0.0,6,21.348734
0.0,6,21.355108
0.0,6,21.360538
0.0,6,21.366883
0.0,6,21.371777
0.0,6,21.379242
0.0,6,21.383739
0.0,6,21.390583
0.0,6,21.396376
0.0,6,21.402724
0.0,6,21.407543
0.0,6,21.413391
0.0,6,21.417884
0.0,6,21.423929
0.0,6,21.427999
0.0,6,21.433399
0.0,6,21.437418
0.0,6,21.442662
0.0,6,21.446373
0.0,6,21.45126
0.0,6,21.454908
0.0,6,21.461313
0.0,6,21.464913
0.0,6,21.470854
0.0,6,21.476461
0.0,6,21.482619
0.0,6,21.487313
0.0,6,21.494078
0.0,6,21.498612
0.0,6,21.505151
0.0,6,21.51054
0.0,6,21.516725
0.0,6,21.521484
0.0,6,21.529229
0.0,6,21.533579
0.0,6,21.540252
0.0,6,21.54457
0.0,6,21.549969
0.0,6,21.553968
0.0,6,21.559204
0.0,6,21.562875
0.0,6,21.568148
0.0,6,21.571681
0.0,6,21.577228
0.0,6,21.581845
0.0,6,21.587788
0.0,6,21.592427
0.0,6,21.599252
0.0,6,21.603783
0.0,6,21.61066
0.0,6,21.615691
0.0,6,21.622211
0.0,6,21.627676
0.0,6,21.633625
0.0,6,21.638168
0.0,6,21.645786
0.0,6,21.65043
0.0,6,21.656868
0.0,6,21.661096
0.0,6,21.666607
0.0,6,21.670885
-0.96875,5,21.675546
0.0,6,21.681908
0.0,6,21.686213
0.0,6,21.691978
0.0,6,21.697248
0.0,6,21.703185
0.0,6,21.708119
0.0,6,21.715571
-0.96875,5,21.719662
0.0,6,21.726371
0.0,6,21.731917
0.0,6,21.738474
0.0,6,21.743384
0.0,6,21.750796
0.0,6,21.755171
0.0,6,21.763313
0.0,6,21.767621
0.0,6,21.774302
0.0,6,21.779303
0.0,6,21.786898
0.0,6,21.791985
0.0,6,21.799322
0.0,6,21.803894
0.0,6,21.811013
0.0,6,21.815273
0.0,6,21.821204
0.0,6,21.82588
0.0,6,21.831663
0.0,6,21.835544
0.0,6,21.840884
0.0,6,21.84463
0.0,6,21.851164
0.0,6,21.855306
0.0,6,21.862167
0.0,6,21.867224
0.0,6,21.873271
0.0,6,21.877969
0.0,6,21.884824
0.0,6,21.88935
0.0,6,21.896215
0.0,6,21.90132
0.0,6,21.907977
0.0,6,21.913626
0.0,6,21.919818
0.0,6,21.924863
0.0,6,21.930826
0.0,6,21.934932
0.0,6,21.940582
0.0,6,21.944406
0.0,6,21.971041
0.0,6,21.976279
0.0,6,21.983803
0.0,6,21.988251
0.0,6,21.995356
0.0,6,22.000484
0.0,6,22.007413
0.0,6,22.013237
0.0,6,22.019194
0.0,6,22.023662
0.0,6,22.031818
0.0,6,22.036209
0.0,6,22.042883
0.0,6,22.047545
0.0,6,22.053247
0.0,6,22.057365
0.0,6,22.062856
0.0,6,22.066646
0.0,6,22.071902
0.0,6,22.075925
0.0,6,22.080614
0.0,6,22.084138
0.0,6,22.089242
0.0,6,22.092975
0.0,6,22.099341
0.0,6,22.102898
0.0,6,22.109074
0.0,6,22.114061
0.0,6,22.120208
0.0,6,22.1245
0.0,6,22.131439
0.0,6,22.136284
0.0,6,22.142275
0.0,6,22.148042
0.0,6,22.154592
0.0,6,22.159108
0.0,6,22.16569
0.0,6,22.171561
0.0,6,22.17964
0.0,6,22.184535
0.0,6,22.191784
0.0,6,22.196842
0.0,6,22.204478
0.0,6,22.209176
0.0,6,22.215955
0.0,6,22.221624
0.0,6,22.228281
0.0,6,22.234019
0.0,6,22.240243
0.0,6,22.245257
0.0,6,22.252596
0.0,6,22.25707
0.0,6,22.263859
0.0,6,22.269789
-0.96875,5,22.273771
0.0,6,22.280451
0.0,6,22.286029
0.0,6,22.292215
0.0,6,22.297187
0.0,6,22.304567
0.0,6,22.310041
0.0,6,22.317196
0.0,6,22.337226
0.0,6,22.358936
-0.96875,5,22.379925
-0.9375,4,22.398789
-0.9375,4,22.40403
-0.9375,4,22.408089
-0.9375,4,22.412423
-0.9375,4,22.41787
-0.9375,4,22.42188
-1.875,4,22.425379
-1.875,4,22.429374
-1.875,4,22.433033
-1.875,4,22.436508
-1.875,4,22.439724
-1.875,4,22.442894
-1.875,4,22.446014
-1.875,4,22.449229
-1.875,4,22.452157
-1.875,4,22.455192
-1.9375,5,22.458379
-1.875,4,22.461325
-1.875,4,22.464149
-1.875,4,22.467044
-1.875,4,22.471336
-1.875,4,22.474441
-1.875,4,22.477617
-1.875,4,22.481389
-1.9375,5,22.487895
-1.875,4,22.491334
-1.875,4,22.494955
-1.875,4,22.498581
-1.9375,5,22.503174
-1.875,4,22.50677
-1.875,4,22.510819
-1.9375,5,22.515065
-1.875,4,22.519441
-1.875,4,22.523066
-1.875,4,22.526399
-1.875,4,22.530201
-1.875,4,22.534853
-1.9375,5,22.538984
-1.875,4,22.542236
-1.875,4,22.545845
-1.875,4,22.549623
-1.875,4,22.55289
-1.875,4,22.556064
-1.875,4,22.559333
-1.875,4,22.562434
-1.875,4,22.565444
-1.9375,5,22.569828
-1.875,4,22.57258
-1.875,4,22.575343
-1.875,4,22.578229
-0.9375,4,22.581081
-1.875,4,22.583854
-1.875,4,22.586596
-1.875,4,22.58923
-1.875,4,22.591922
-1.875,4,22.594739
-1.9375,5,22.598057
-1.875,4,22.601436
-1.875,4,22.60527
-1.875,4,22.60817
-1.875,4,22.611108
-1.875,4,22.614048
-1.875,4,22.617674
-1.875,4,22.621766
-1.9375,5,22.625406
-1.9375,5,22.629453
-1.9375,5,22.636571
-1.9375,5,22.640745
0.0,6,22.644621
-1.9375,5,22.650086
-1.9375,5,22.65438
-1.9375,5,22.659135
-1.9375,5,22.662684
-1.9375,5,22.668273
-1.9375,5,22.672826
-1.9375,5,22.677404
-1.9375,5,22.682483
-1.9375,5,22.688035
-1.9375,5,22.69167
-1.9375,5,22.695159
-0.96875,5,22.698845
